Client_ID,Age,Gender,Monthly_Income,Credit_History,Monthly_Repayment,Employment,Default_Flag
C00948,59,Male,3702.365833,2,1423.534167,Employed,0
C00949,32,Female,4447.5225,1,1834.0375,Employed,0
C00950,50,Female,5264.697477,1,1938.53513,Self-Employed,1
C00951,52,Female,1631.664687,3,2564.256248,Unemployed,1
C00952,39,Male,4094.643333,4,1263.235,Employed,0
C00953,69,Male,4604.379107,2,1960.158729,Unemployed,1
C00954,40,Male,5186.338333,4,1054.069167,Self-Employed,0
C00955,18,Male,2832.392928,9,3393.021438,Employed,1
C00956,19,Female,2804.906183,8,3612.392571,Unemployed,1
C00957,18,Male,2203.885833,6,3414.949167,Employed,1
C00958,43,Female,3107.965,7,2251.245833,Self-Employed,0
C00959,38,Female,5457.248333,9,523.5475,Employed,0
C00960,50,Male,5744.068333,4,3058.269167,Employed,0
C00961,25,Male,2274.523333,6,1791.118333,Self-Employed,0
C00962,71,Female,3448.333857,1,1298.804954,Unemployed,1
C00963,30,Male,3041.326823,4,2020.504623,Self-Employed,1
C00964,30,Male,3557.76,3,806.7041667,Self-Employed,0
C00965,47,Male,4395.866667,3,2028.7525,Self-Employed,0
C00966,40,Female,3643.691714,5,2871.450901,Employed,1
C00967,27,Female,5942.296667,10,52.70583333,Unemployed,0
C00968,60,Male,3327.1375,3,3013.583333,Employed,1
C00969,42,Female,4544.960833,6,3656.976667,Employed,0
C00970,50,Female,4414.2725,9,2077.488333,Employed,0
C00971,25,Female,5531.05,0,926.8583333,Self-Employed,0
C00972,50,Female,4317.035833,7,3036.148333,Employed,0
C00973,22,Male,4434.284167,4,797.8516667,Employed,0
C00974,42,Male,5894.365,2,1638.395833,Employed,0
C00975,48,Female,4403.643333,1,1377.345,Employed,0
C00976,23,Female,3935.445979,2,3483.314815,Employed,1
C00977,30,Female,4552.708333,5,2082.58,Employed,0
C00978,56,Female,4955.181667,1,1705.065833,Employed,0
C00979,42,Female,6012.3425,2,0,Employed,0
C00980,52,Male,3497.506667,4,1452.25,Employed,0
C00981,29,Female,3300.535,8,1618.8375,Self-Employed,0
C00982,35,Female,3634.106954,2,2273.264937,Employed,1
C00983,51,Female,5542.865833,4,633.6983333,Employed,0
C00984,74,Female,2763.264167,3,1855.57,Self-Employed,1
C00985,26,Male,2223.185644,4,2097.232718,Self-Employed,1
C00986,38,Male,5069.643333,7,684.2308333,Employed,0
C00987,55,Male,4142.896667,0,1323.149167,Employed,0
C00988,52,Male,4262.731667,2,1230.353333,Unemployed,0
C00989,28,Male,1937.134473,4,498.6340298,Unemployed,1
C00990,20,Male,2366.4922,4,2053.346743,Self-Employed,1
C00991,30,Female,2512.804167,7,2012.310833,Employed,0
C00992,45,Male,3955.639167,8,1454.210833,Employed,0
C00993,57,Female,1708.525744,5,2432.577593,Employed,1
C00994,49,Male,3117.014167,8,1335.670833,Employed,0
C00995,18,Male,4840.218437,6,2244.309117,Employed,1
C00996,25,Male,6164.975833,10,2023.618333,Employed,0
C00997,32,Female,4867.815833,2,1073.781667,Employed,0
C00998,49,Male,6455.99,6,730.4216667,Employed,0
C00999,45,Female,5595.195,1,2020.055833,Employed,0
C01000,27,Female,2481.435,3,2078.921667,Employed,1
C01001,35,Male,3582.04,6,1871.736667,Self-Employed,0
C01002,25,Male,3223.821667,3,2653.5475,Employed,0
C01003,28,Female,4192.659167,1,901.6866667,Employed,0
C01004,39,Female,3992.005644,2,3749.834609,Employed,1
C01005,34,Female,5517.6425,2,2205.005,Self-Employed,0
C01006,44,Female,2901.535833,3,522.1641667,Employed,0
C01007,57,Female,5211.281667,6,1464.115833,Unemployed,0
C01008,64,Female,4924.179167,1,394.0266667,Employed,0
C01009,56,Female,2831.913333,6,1848.168333,Employed,0
C01010,45,Male,6332.31,4,2252.619167,Employed,0
C01011,46,Female,4241.954167,5,903.0658333,Employed,0
C01012,45,Male,2946.569509,1,767.6065715,Self-Employed,1
C01013,26,Male,5424.5325,4,1053.999167,Self-Employed,0
C01014,28,Female,4500.906667,10,1856.246667,Unemployed,0
C01015,25,Female,4227.318333,6,1556.525833,Employed,0
C01016,48,Female,3108.790601,1,816.4247204,Self-Employed,1
C01017,67,Female,5397.088656,1,1911.026375,Self-Employed,1
C01018,45,Male,4857.279167,2,1124.45,Self-Employed,0
C01019,44,Female,3162.073333,0,1614.46,Employed,1
C01020,73,Male,4108.015833,8,2901.634167,Employed,1
C01021,47,Male,3069.188333,6,2528.234167,Self-Employed,1
C01022,65,Male,1981.001667,0,743.24,Self-Employed,1
C01023,56,Male,1648.66985,4,2780.777803,Employed,1
C01024,51,Female,2297.813864,6,2672.84323,Employed,1
C01025,65,Female,6118.555833,6,1763.1875,Self-Employed,0
C01026,41,Male,4721.995833,10,1969.975833,Self-Employed,1
C01027,58,Male,5628.285833,5,2127.824167,Employed,0
C01028,27,Female,2632.156667,6,1259.603333,Employed,0
C01029,60,Female,3137.954427,10,2818.409783,Employed,1
C01030,61,Female,2622.419038,2,2883.134249,Self-Employed,1
C01031,20,Male,4310.449167,2,1150.19,Employed,0
C01032,37,Male,2838.675,5,1923.193333,Employed,0
C01033,27,Male,2378.99,8,2159.4575,Self-Employed,1
C01034,57,Female,3126.2225,8,934.7808333,Employed,0
C01035,47,Male,4720.857255,2,1807.759364,Employed,1
C01036,56,Female,3224.496667,10,1648.100833,Employed,0
C01037,25,Female,6484.2825,10,1734.235833,Employed,0
C01038,65,Male,4763.718049,4,3468.974938,Employed,1
C01039,45,Female,2849.563333,6,1235.2025,Self-Employed,0
C01040,48,Male,5057.915,1,1582.265833,Employed,0
C01041,43,Female,4097.231667,5,2335.106667,Employed,0
C01042,57,Female,5527.6025,6,2099.465833,Employed,0
C01043,30,Male,3932.9525,7,980.3875,Employed,0
C01044,41,Female,4527.533333,10,1933.304167,Self-Employed,0
C01045,21,Female,3349.498352,4,3091.505695,Employed,1
C01046,32,Female,5667.184167,7,1827.164167,Employed,0
C01047,69,Female,1763.826413,2,1700.203099,Self-Employed,1
C01048,53,Female,5395.03,1,2417.110833,Self-Employed,0
C01049,45,Female,4522.167464,3,1835.386799,Unemployed,1
C01050,19,Female,1852.405213,9,2200.263308,Employed,1
C01051,34,Female,3461.3575,9,1737.055833,Employed,0
C01052,59,Female,1726.556667,3,2659.915833,Employed,1
C01053,52,Female,2598.805,7,0,Self-Employed,0
C01054,21,Male,4845.866667,7,1018.8575,Employed,0
C01055,46,Female,5382.36,1,2662.900833,Employed,0
C01056,41,Female,4121.884167,8,1977.790833,Self-Employed,0
C01057,26,Female,3007.475,6,1023.549167,Self-Employed,0
C01058,69,Female,5125.991086,7,3265.187627,Self-Employed,1
C01059,20,Female,5100.783333,7,1000.049167,Employed,0
C01060,50,Male,4652.39,9,2494.818333,Employed,0
C01061,32,Male,2671.8125,9,1551.24,Employed,0
C01062,44,Female,1666.666667,7,2087.151667,Employed,0
C01063,26,Female,4721.440833,8,1541.715833,Employed,0
C01064,64,Female,4433.179639,4,2188.314889,Self-Employed,1
C01065,57,Male,4240.69,9,380.735,Employed,0
C01066,28,Male,1666.666667,3,2079.8375,Employed,1
C01067,64,Male,3629.625508,5,2364.074928,Employed,1
C01068,21,Female,3503.080833,6,2736.514167,Self-Employed,1
C01069,27,Male,3559.9625,5,2212.48,Self-Employed,0
C01070,25,Male,5254.251667,5,2221.891667,Employed,0
C01071,59,Male,2126.794843,6,2928.877838,Employed,1
C01072,36,Male,5322.459167,6,1830.200833,Self-Employed,0
C01073,37,Male,3052.676667,5,1671.894167,Self-Employed,0
C01074,29,Female,5797.091667,7,2480.034167,Employed,0
C01075,45,Female,5108.343333,2,0,Employed,0
C01076,59,Male,2666.295833,6,858.23,Unemployed,0
C01077,25,Male,5614.305,8,1593.804167,Employed,0
C01078,19,Female,3968.033437,3,2081.414879,Employed,1
C01079,53,Male,5087.721667,1,942.2608333,Employed,0
C01080,56,Male,3426.086667,6,1249.835,Employed,0
C01081,65,Female,3891.669606,2,2558.659838,Employed,1
C01082,59,Male,2097.919356,2,2625.752168,Employed,1
C01083,19,Female,4252.37,5,3085.9775,Unemployed,1
C01084,42,Male,3982.163333,2,1608.639167,Employed,0
C01085,69,Male,4575.79694,6,2195.226337,Employed,1
C01086,18,Male,5131.29,9,1459.486667,Employed,0
C01087,39,Female,5007.384167,2,1732.978333,Employed,0
C01088,62,Female,2037.438333,1,2998.781667,Employed,1
C01089,46,Female,4054.496667,10,1600.51,Unemployed,0
C01090,64,Male,3769.231039,6,2474.979151,Employed,1
C01091,47,Male,6955.791667,6,2111.005833,Unemployed,0
C01092,52,Male,2173.2875,8,1096.971667,Self-Employed,0
C01093,33,Male,6263.7925,8,1737.0875,Employed,0
C01094,33,Male,4575.325833,3,1442.795,Employed,0
C01095,29,Female,4090.840833,6,1801.415833,Employed,0
C01096,63,Male,3941.903093,4,1811.54035,Unemployed,1
C01097,34,Female,4227.741667,3,1541.569167,Employed,0
C01098,19,Male,5370.886667,4,1089.791667,Employed,0
C01099,52,Male,3594.267132,1,2086.572463,Unemployed,1
C01100,65,Female,5296.585,1,1972.925,Self-Employed,1
C01101,29,Female,3576.553333,2,1548.535,Employed,0
C01102,56,Female,5237.165,1,1394.42,Employed,0
C01103,55,Female,4143.525,5,2114.691667,Employed,0
C01104,46,Female,3748.54,3,1335.368333,Employed,0
C01105,31,Female,4571.118683,5,2832.203082,Unemployed,1
C01106,50,Female,1937.692095,3,3020.227511,Self-Employed,1
C01107,22,Male,5246.839748,5,3203.882308,Unemployed,1
C01108,27,Female,5049.545717,5,3425.834486,Employed,1
C01109,51,Female,3760.6275,3,1748.1775,Employed,0
C01110,70,Female,3387.918968,5,3593.089678,Employed,1
C01111,56,Male,6070.571667,1,2759.305833,Employed,0
C01112,70,Male,3836.467174,2,2539.365858,Employed,1
C01113,72,Male,2696.426039,3,2820.692306,Employed,1
C01114,33,Female,3712.151667,5,1502.565,Self-Employed,0
C01115,58,Female,3923.031667,5,1642.32,Self-Employed,0
C01116,67,Female,4860.748251,3,3367.564204,Employed,1
C01117,51,Male,4602.581586,0,2841.487846,Employed,1
C01118,56,Female,2654.615,10,2109.146667,Employed,0
C01119,30,Female,5652.9375,1,2233.525,Employed,0
C01120,62,Female,3741.295613,2,2311.470668,Employed,1
C01121,48,Male,3970.40131,6,2817.785513,Unemployed,1
C01122,74,Male,5498.177613,2,3026.248058,Employed,1
C01123,49,Male,3847.945,2,969.9483333,Employed,0
C01124,36,Male,2982.928375,1,2162.061852,Employed,1
C01125,36,Female,2943.211667,4,1069.964167,Self-Employed,0
C01126,29,Female,3036.7825,6,2457.344167,Employed,0
C01127,20,Male,5485.965327,1,1896.322219,Self-Employed,1
C01128,25,Male,6357.005,9,3.723333333,Employed,0
C01129,35,Male,2919.220399,1,1191.914268,Employed,1
C01130,29,Male,5313.994167,2,1075.175833,Employed,0
C01131,37,Female,5883.74,6,3062.383333,Self-Employed,0
C01132,56,Female,3956.081441,2,2154.971505,Self-Employed,1
C01133,69,Male,2900.064073,4,2587.571531,Employed,1
C01134,30,Female,3320.454517,1,2298.818656,Employed,1
C01135,58,Male,3619.844167,2,1907.653333,Self-Employed,0
C01136,54,Male,3289.176667,3,2071.820833,Self-Employed,0
C01137,20,Male,4196.615284,2,2484.84677,Employed,1
C01138,21,Male,2490.843947,3,1994.853746,Employed,1
C01139,42,Female,3873.4325,5,1540.238333,Employed,0
C01140,22,Male,1674.4975,3,2237.991667,Self-Employed,1
C01141,34,Male,4894.289167,9,3782.818333,Self-Employed,0
C01142,56,Male,4683.915833,9,996.71,Employed,0
C01143,56,Male,5039.445833,6,1659.905833,Employed,0
C01144,43,Female,3928.313333,6,839.2783333,Employed,0
C01145,30,Female,4006.77,7,2143.338333,Self-Employed,0
C01146,56,Male,6832.958333,1,1050.524167,Employed,0
C01147,40,Male,4420.995833,4,1545.9125,Employed,0
C01148,20,Male,3870.643333,10,26.24666667,Unemployed,0
C01149,21,Female,5244.658333,2,1354.555,Self-Employed,0
C01150,40,Female,6744.8225,1,2166.844167,Employed,0
C01151,29,Female,5677.124167,4,2087.5175,Employed,0
C01152,53,Female,1605.347295,6,3269.004557,Self-Employed,1
C01153,50,Male,5362.544167,8,1860.723333,Employed,0
C01154,32,Male,3004.654853,1,2600.605072,Employed,1
C01155,49,Female,5906.669167,6,854.3275,Employed,0
C01156,57,Male,3611.3,9,1319.479167,Self-Employed,0
C01157,72,Male,4317.976258,1,2173.680128,Unemployed,1
C01158,56,Female,7566.878333,2,1205.899167,Employed,0
C01159,33,Female,3352.394167,5,1379.029167,Self-Employed,0
C01160,35,Male,3328.391667,4,1481.76,Unemployed,0
C01161,46,Female,5701.2525,8,2638.6425,Employed,0
C01162,49,Female,5471.8675,10,2120.183333,Employed,0
C01163,20,Female,3109.456185,4,2573.032365,Employed,1
C01164,37,Male,3117.654167,5,1468.5975,Employed,0
C01165,42,Male,5583.879167,9,2312.595833,Employed,0
C01166,35,Male,4856.023333,0,1437.629167,Employed,0
C01167,55,Male,4174.694167,2,2042.1775,Employed,0
C01168,57,Male,3133.065833,4,1327.116667,Employed,0
C01169,55,Male,4250.405,6,1781.126667,Employed,0
C01170,74,Male,4251.485833,6,1238.415833,Employed,0
C01171,47,Female,4877.895833,6,2436.2575,Employed,0
C01172,69,Male,3427.622223,1,2214.562253,Employed,1
C01173,26,Male,4095.485,6,1279.515833,Self-Employed,0
C01174,42,Male,4504.7375,1,416.4816667,Unemployed,0
C01175,56,Male,3539.099167,9,2620.244167,Employed,0
C01176,43,Female,2458.291236,2,2337.824142,Employed,1
C01177,71,Female,4682.6425,4,25.8975,Unemployed,0
C01178,25,Male,3924.5925,10,2084.7375,Employed,0
C01179,25,Male,5354.696667,8,2140.085833,Employed,0
C01180,53,Female,5315.7025,2,1520.5875,Self-Employed,0
C01181,55,Male,3590.873993,5,2623.524079,Employed,1
C01182,47,Female,3607.514167,9,1909.1375,Self-Employed,1
C01183,63,Male,4866.405,2,2495.3725,Unemployed,1
C01184,23,Female,1736.248271,3,2987.730328,Employed,1
C01185,33,Male,7216.3575,6,1912.475833,Employed,0
C01186,58,Female,2636.741667,7,1744.149167,Employed,0
C01187,38,Female,3253.004167,6,2635.699167,Employed,0
C01188,55,Male,6158.15,2,1704.575833,Employed,0
C01189,66,Female,3293.346654,1,2154.534806,Employed,1
C01190,72,Male,5359.169167,2,652.2641667,Employed,0
C01191,74,Female,3241.536869,7,3002.523155,Unemployed,1
C01192,28,Male,4354.69,1,2147.803333,Unemployed,1
C01193,32,Female,4446.401667,6,2014.734167,Employed,0
C01194,18,Male,4821.585758,2,2026.076971,Employed,1
C01195,54,Male,5412,2,2265.3475,Employed,0
C01196,53,Female,2754.533333,3,1668.573333,Self-Employed,0
C01197,51,Male,4977.554167,10,337.7033333,Employed,0
C01198,51,Male,2038.4375,2,769.4341667,Employed,0
C01199,31,Female,5285.464167,6,1926.2425,Employed,0
C01200,63,Female,4445.715,0,2773.380833,Employed,1
C01201,35,Male,5315.5125,2,1023.523333,Employed,0
C01202,61,Female,3724.301987,1,2294.328777,Employed,1
C01203,35,Male,5550.5175,4,1492.776667,Employed,0
C01204,27,Female,3095.22,5,1252.024167,Employed,0
C01205,22,Female,5700.333333,1,1117.4675,Employed,0
C01206,26,Female,2051.085833,8,0,Employed,0
C01207,26,Female,5209.069167,9,0,Employed,0
C01208,18,Male,5530.804167,8,1270.170833,Employed,0
C01209,35,Female,5194.045,9,618.4433333,Employed,0
C01210,22,Male,7065.828333,2,1825.764167,Employed,0
C01211,72,Male,3939.784688,5,2156.354989,Employed,1
C01212,67,Female,4106.393211,5,3185.819143,Employed,1
C01213,54,Female,2578.367051,3,4431.479,Employed,1
C01214,20,Male,4203.667243,2,3952.044122,Employed,1
C01215,69,Female,6202.435833,6,1015.703333,Employed,0
C01216,30,Male,6216.6225,8,2178.1425,Employed,0
C01217,65,Male,7034.077833,3,2939.682807,Self-Employed,1
C01218,59,Female,3763.316667,9,2340.03,Unemployed,0
C01219,40,Female,2186.788333,10,2876.765,Employed,0
C01220,73,Female,3319.5225,4,2405.9,Unemployed,1
C01221,65,Female,2262.264395,2,2323.22019,Self-Employed,1
C01222,56,Male,3885.596667,2,1029.844167,Self-Employed,0
C01223,49,Female,3710.015,1,2137.368333,Unemployed,1
C01224,28,Female,2442.144167,2,1222.425,Employed,0
C01225,48,Female,5212.247553,2,1946.083345,Employed,1
C01226,37,Male,3947.966667,4,1192.125,Employed,0
C01227,35,Female,4904.985,2,504.5875,Unemployed,0
C01228,53,Male,3331.553333,7,981.6033333,Employed,0
C01229,53,Male,3584.120833,6,2240.97,Employed,0
C01230,42,Male,2636.294167,1,1959.304167,Employed,1
C01231,48,Female,5486.7375,7,1256.7025,Employed,0
C01232,22,Female,1744.705578,2,1523.221453,Employed,1
C01233,52,Male,4668.806667,0,2142.089167,Employed,0
C01234,37,Male,3688.744672,1,2048.446478,Unemployed,1
C01235,23,Male,4551.73,8,2743.383333,Unemployed,1
C01236,53,Female,4756.0025,4,1218.293333,Self-Employed,0
C01237,48,Male,1988.010178,0,754.1621098,Self-Employed,1
C01238,41,Male,6013.579167,0,1723.393333,Employed,0
C01239,37,Male,3913.925833,0,1983.033333,Self-Employed,0
C01240,32,Female,3983.962818,1,2334.752642,Employed,1
C01241,26,Male,2157.3125,5,0,Employed,0
C01242,45,Female,4337.335833,9,1543.995833,Employed,0
C01243,65,Male,6863.301667,9,826.2925,Employed,0
C01244,21,Female,4261.673333,1,3790.841667,Employed,1
C01245,35,Male,4843.495,4,1735.694167,Employed,0
C01246,66,Female,3813.635903,1,2499.88188,Employed,1
C01247,47,Female,2313.520808,4,2124.037816,Employed,1
C01248,50,Female,3487.385833,7,756.9791667,Employed,0
C01249,65,Male,2896.889167,3,1321.144167,Unemployed,1
C01250,53,Male,4921.67221,3,2259.462173,Unemployed,1
C01251,18,Male,3417.425833,4,748.1083333,Employed,0
C01252,23,Male,2774.173805,9,2496.657655,Employed,1
C01253,18,Male,3290.441142,3,2740.211767,Self-Employed,1
C01254,51,Male,4943.929167,8,1169.475833,Employed,0
C01255,47,Male,3231.058333,10,2160.4725,Employed,0
C01256,26,Male,4736.526667,6,170.2975,Employed,0
C01257,27,Female,4644.085833,5,2352.319167,Employed,0
C01258,34,Male,6648.223321,3,3176.551611,Self-Employed,1
C01259,46,Female,3982.845,1,1386.344167,Employed,0
C01260,73,Female,3553.733656,5,2406.310868,Employed,1
C01261,53,Female,4133.659167,5,1525.123333,Employed,0
C01262,54,Female,6082.59,3,971.4316667,Employed,0
C01263,56,Female,4471.275833,8,2940.025833,Employed,0
C01264,22,Male,3334.232944,1,1239.182682,Unemployed,1
C01265,69,Male,4264.960833,8,1003.219167,Employed,0
C01266,55,Female,2729.2066,4,1628.041116,Unemployed,1
C01267,20,Female,1894.082424,1,2117.894641,Self-Employed,1
C01268,42,Male,1666.666667,0,1644.7825,Employed,0
C01269,49,Female,5911.271667,7,1648.9625,Employed,0
C01270,44,Male,4147.529167,6,1866.838333,Employed,0
C01271,18,Female,5056.185,3,947.0883333,Employed,0
C01272,27,Male,3539.47,2,1727.395,Self-Employed,0
C01273,48,Male,1892.111482,4,494.3494032,Unemployed,1
C01274,30,Male,4269.716667,4,2026.36,Employed,0
C01275,23,Female,1604.449309,6,1861.241379,Self-Employed,1
C01276,58,Male,6207.180833,6,503.5091667,Employed,0
C01277,31,Male,6183.805833,8,1688.504167,Self-Employed,0
C01278,19,Male,3437.013237,8,2676.501502,Unemployed,1
C01279,19,Male,4406.313131,4,3133.124076,Unemployed,1
C01280,42,Female,4564.297713,8,2668.220433,Unemployed,1
C01281,41,Female,5116.736667,1,1610.1075,Employed,0
C01282,30,Female,2817.092996,8,3295.105271,Unemployed,1
C01283,62,Male,3187.6,3,2080.728333,Self-Employed,1
C01284,55,Female,2828.050833,8,1014.9975,Employed,0
C01285,41,Female,4073.625,8,1106.261667,Employed,0
C01286,66,Female,3912.936807,1,2422.611178,Self-Employed,1
C01287,56,Female,4671.329167,5,2742.298333,Employed,0
C01288,42,Female,7364.415833,6,1779.9375,Employed,0
C01289,21,Female,3192.105632,0,2184.581211,Employed,1
C01290,53,Female,3909.459743,4,1849.823795,Employed,1
C01291,34,Female,6413.775,9,2517.929167,Employed,0
C01292,36,Male,4519.891667,2,637.9066667,Employed,0
C01293,42,Female,2972.240833,6,1079.393333,Employed,0
C01294,36,Female,4366.4875,7,2239.944167,Employed,0
C01295,29,Female,4427.145,7,1841.225,Employed,0
C01296,34,Female,3861.470833,8,1599.235833,Employed,0
C01297,52,Female,4042.696667,6,934.605,Employed,0
C01298,65,Male,5034.864411,4,3534.315622,Employed,1
C01299,59,Female,6518.113333,4,2561.944167,Self-Employed,0
C01300,49,Male,5037.86,3,1324.145833,Self-Employed,0
C01301,34,Female,6385.805,1,1138.974167,Employed,0
C01302,66,Male,3115.006813,3,2001.391452,Self-Employed,1
C01303,37,Female,4192.921667,6,1398.31,Employed,0
C01304,51,Female,2262.683333,7,905.9908333,Employed,0
C01305,23,Female,4458.186667,5,674.66,Employed,0
C01306,50,Male,1666.666667,7,1669.29,Unemployed,0
C01307,68,Female,2652.782059,2,1819.001696,Employed,1
C01308,46,Female,2652.896667,9,1839.669167,Employed,0
C01309,58,Male,3455.834121,6,2773.577528,Self-Employed,1
C01310,52,Female,4224.7125,4,3064.480833,Employed,0
C01311,58,Female,2939.780833,6,1356.785,Employed,0
C01312,59,Male,2802.958333,4,803.0758333,Employed,0
C01313,49,Female,5688.115,6,2576.755833,Employed,0
C01314,29,Male,4500.479167,9,1570.646667,Employed,0
C01315,36,Female,4409.646667,9,2292.394167,Employed,0
C01316,57,Male,4190.732243,2,3507.350569,Employed,1
C01317,55,Female,3854.077521,4,2463.476417,Employed,1
C01318,64,Female,4184.993554,2,3177.895928,Employed,1
C01319,44,Male,2579.119186,3,2508.294423,Employed,1
C01320,50,Female,2783.509167,5,2248.9075,Employed,0
C01321,31,Female,5736.361667,7,2566.713333,Self-Employed,0
C01322,36,Male,4411.473333,3,1650.105,Unemployed,0
C01323,48,Female,4995.268333,3,636.5533333,Employed,0
C01324,59,Male,3883.568333,6,2423.301667,Employed,0
C01325,20,Male,3452.693333,1,1283.619167,Unemployed,1
C01326,54,Male,5334.566667,8,2691.658333,Employed,0
C01327,68,Male,4894.986293,2,1947.616457,Employed,1
C01328,23,Female,3576.751667,8,612.9183333,Employed,0
C01329,29,Female,4202.065,3,1788.196667,Employed,0
C01330,31,Male,3248.4275,7,1028.2325,Self-Employed,0
C01331,58,Male,3267.725,7,2625.2225,Employed,0
C01332,32,Male,1833.495833,2,1731.765,Self-Employed,1
C01333,34,Male,2697.633903,2,2928.50304,Self-Employed,1
C01334,46,Female,4465.599333,6,3551.544588,Employed,1
C01335,39,Female,6186.145,8,1984.778333,Employed,0
C01336,40,Female,4456.729167,7,1990.26,Employed,0
C01337,51,Female,4808.049167,8,1439.658333,Employed,0
C01338,47,Male,4821.179184,3,1885.615459,Unemployed,1
C01339,74,Male,3771.334214,7,4107.862815,Employed,1
C01340,41,Female,3665.140833,10,1157.179167,Employed,0
C01341,52,Female,3031.636667,2,542.02,Employed,0
C01342,51,Female,4446.7825,2,1589.213333,Self-Employed,0
C01343,41,Male,3704.1525,4,2287.625833,Employed,0
C01344,42,Male,5141.2425,10,1043.253333,Employed,0
C01345,33,Male,2267.454167,9,3007.3175,Employed,0
C01346,18,Male,3782.187258,2,2543.595984,Employed,1
C01347,55,Female,2336.198333,3,1055.859167,Employed,0
C01348,42,Male,3527.646667,2,2131.946667,Employed,0
C01349,29,Female,5248.860833,10,480.8541667,Self-Employed,0
C01350,53,Female,3362.269167,0,2277.3575,Employed,0
C01351,27,Male,1666.666667,1,1277.700833,Employed,0
C01352,55,Male,3103.515833,4,1440.570833,Employed,0
C01353,38,Male,3037.039167,7,666.8958333,Employed,0
C01354,50,Male,3383.27,3,1379.946667,Self-Employed,0
C01355,49,Female,5798.515,10,3012.315833,Employed,0
C01356,32,Male,3912.074167,0,2113.678333,Employed,0
C01357,48,Male,5398.829167,2,2668.814167,Unemployed,1
C01358,74,Male,4151.492027,6,3152.979583,Employed,1
C01359,40,Female,3469.801667,7,1534.745833,Self-Employed,0
C01360,42,Male,6524.399167,8,1190.211667,Self-Employed,0
C01361,52,Female,6275.593333,4,1343.044167,Employed,0
C01362,34,Female,3892.076667,5,2524.5475,Employed,0
C01363,63,Male,2026.570653,0,3071.702958,Employed,1
C01364,21,Female,3235.538333,7,2950.27,Unemployed,1
C01365,22,Female,3379.141808,3,3621.893485,Employed,1
C01366,45,Male,5764.731667,7,1284.4675,Employed,0
C01367,69,Male,1961.432938,10,2420.263857,Employed,1
C01368,68,Female,4858.421643,3,2257.523957,Unemployed,1
C01369,46,Male,4550.790833,4,1531.563333,Employed,0
C01370,57,Male,5270.554167,5,1791.213333,Unemployed,0
C01371,39,Female,1828.176667,7,1125.144167,Self-Employed,1
C01372,20,Female,2536.018536,8,2476.074518,Self-Employed,1
C01373,40,Male,3789.504808,1,2452.915343,Employed,1
C01374,54,Male,3883.561667,3,1633.421667,Employed,0
C01375,73,Female,6287.2375,2,1006.230833,Employed,0
C01376,29,Female,2916.2525,4,652.5858333,Employed,0
C01377,59,Male,5971.3725,8,1168.61,Employed,0
C01378,34,Female,4029.654167,8,1697.319167,Employed,0
C01379,48,Male,3504.466667,10,2659.755833,Unemployed,1
C01380,49,Male,4568.363333,8,2505.964167,Employed,0
C01381,44,Male,6306.3025,8,808.49,Employed,0
C01382,54,Female,4494.448134,0,3733.243617,Employed,1
C01383,39,Male,6045.914167,2,685.865,Self-Employed,0
C01384,44,Female,3994.855833,8,1437.665,Employed,0
C01385,49,Male,4828.7825,1,2771.063333,Employed,0
C01386,61,Male,3191.085031,0,3140.168663,Employed,1
C01387,50,Male,2674.620833,1,957.8225,Employed,0
C01388,53,Male,3446.894167,4,1469.156667,Employed,0
C01389,34,Male,3651.820833,4,0,Employed,0
C01390,44,Female,4406.728333,5,1789.1125,Employed,0
C01391,57,Female,3226.705,8,1685.996667,Employed,0
C01392,39,Male,5268.716667,10,1411.984167,Self-Employed,0
C01393,47,Male,3629.91,9,1333.435,Employed,0
C01394,52,Male,3524.333333,2,1648.083333,Self-Employed,0
C01395,32,Female,4605.976667,2,2639.591667,Employed,0
C01396,51,Female,4409.925833,9,893.7058333,Self-Employed,0
C01397,37,Female,4464.6275,9,1251.698333,Employed,0
C01398,49,Male,4717.254024,10,1991.55284,Self-Employed,1
C01399,37,Male,3324.803333,5,1050.809167,Employed,0
C01400,62,Male,4327.356219,8,2992.724305,Employed,1
C01401,25,Male,3976.079167,2,2800.096667,Employed,0
C01402,53,Male,6673.268476,3,2991.140803,Self-Employed,1
C01403,47,Male,3426.174167,7,2162.909167,Employed,0
C01404,61,Male,4320.004167,3,2524.534167,Employed,1
C01405,74,Female,3640.86,5,2366.224167,Employed,1
C01406,54,Male,3881.267905,5,2108.865305,Employed,1
C01407,45,Female,4518.155833,3,2224.033333,Self-Employed,0
C01408,62,Male,2654.171058,4,1344.654234,Self-Employed,1
C01409,57,Female,4214.170833,9,2621.69,Employed,0
C01410,33,Female,4243.684375,1,2535.767112,Self-Employed,1
C01411,25,Male,3950.8825,6,1100.640833,Unemployed,0
C01412,19,Male,2347.282737,1,2144.818893,Employed,1
C01413,66,Female,3957.764167,2,3564.238333,Employed,1
C01414,46,Female,3171.634167,4,406.2258333,Employed,0
C01415,38,Female,4613.0575,4,2393.595833,Employed,0
C01416,36,Female,2570.730833,6,1831.5975,Employed,0
C01417,65,Female,3343.856,10,1273.360032,Employed,1
C01418,25,Male,3905.139167,4,1874.515,Employed,0
C01419,65,Female,3794.7125,1,675.8641667,Employed,0
C01420,55,Male,5507.300833,4,2277.956667,Employed,0
